,®É¶¡,201 [,201 [,201 [Bar],201 [rpm],201 [,201 [ml]
2016/4/28,10:21:47,23.8,25.28,7.69,9.3,0.2,0
2016/4/28,10:21:48,23.7,25.3,7.69,9.4,0.2,0
2016/4/28,10:21:49,23.7,25.3,7.69,9.4,0.2,0
2016/4/28,10:21:50,23.7,25.28,7.69,9.4,0.2,0
2016/4/28,10:21:51,23.7,25.21,7.69,9.3,0.2,0
2016/4/28,10:21:52,23.7,25.24,7.69,9.4,0.2,0
2016/4/28,10:21:53,23.7,25.24,7.69,9.5,0.3,0
2016/4/28,10:21:54,23.7,25.26,7.69,9.5,0.3,0
2016/4/28,10:21:55,23.7,25.3,7.69,9.4,0.2,0
2016/4/28,10:21:56,23.7,25.28,7.69,9.3,0.2,0
2016/4/28,10:21:57,23.7,25.28,7.69,9.4,0.2,0
2016/4/28,10:21:58,23.8,25.3,7.69,9.3,0.2,0
2016/4/28,10:21:59,23.7,25.21,7.69,9.3,0.2,0
2016/4/28,10:22:00,23.6,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:01,23.7,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:02,23.7,25.28,7.69,9.5,0.3,0
2016/4/28,10:22:03,23.7,25.3,7.69,9.5,0.2,0.01
2016/4/28,10:22:04,23.7,25.3,7.69,9.3,0.2,0
2016/4/28,10:22:05,23.7,25.3,7.69,9.3,0.2,0
2016/4/28,10:22:06,23.7,25.24,7.69,9.3,0.2,0
2016/4/28,10:22:07,23.6,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:08,23.6,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:09,23.7,25.28,7.69,9.4,0.2,0.01
2016/4/28,10:22:10,23.8,25.3,7.69,9.4,0.2,0.01
2016/4/28,10:22:11,23.6,25.28,7.69,9.4,0.2,0.01
2016/4/28,10:22:12,23.6,25.28,7.69,9.3,0.2,0
2016/4/28,10:22:13,23.6,25.21,7.69,9.4,0.2,0
2016/4/28,10:22:14,23.7,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:15,23.6,25.26,7.69,9.5,0.2,0
2016/4/28,10:22:16,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:17,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:18,23.6,25.28,7.69,9.3,0.2,0
2016/4/28,10:22:19,23.7,25.21,7.69,9.4,0.2,0
2016/4/28,10:22:20,23.6,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:21,23.6,25.28,7.69,9.5,0.2,0
2016/4/28,10:22:22,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:23,23.6,25.28,7.69,9.4,0.2,0
2016/4/28,10:22:24,23.6,25.28,7.69,9.3,0.2,0
2016/4/28,10:22:25,23.6,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:26,23.7,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:27,23.7,25.28,7.69,9.5,0.2,0
2016/4/28,10:22:28,23.8,25.28,7.69,9.3,0.2,0.01
2016/4/28,10:22:29,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:30,23.6,25.24,7.69,9.2,0.2,0
2016/4/28,10:22:31,23.7,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:32,23.5,25.26,7.69,9.5,0.2,0
2016/4/28,10:22:33,23.6,25.3,7.69,9.5,0.2,0
2016/4/28,10:22:34,23.7,25.28,7.69,9.3,0.2,0
2016/4/28,10:22:35,23.6,25.28,7.69,9.3,0.2,0
2016/4/28,10:22:36,23.5,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:37,23.5,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:38,23.6,25.28,7.69,9.4,0.2,0
2016/4/28,10:22:39,23.7,25.28,7.69,9.4,0.2,0
2016/4/28,10:22:40,23.7,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:41,23.7,25.26,7.69,9.3,0.2,0
2016/4/28,10:22:42,23.7,25.21,7.69,9.4,0.2,0
2016/4/28,10:22:43,23.6,25.26,7.69,9.5,0.2,0
2016/4/28,10:22:44,23.6,25.28,7.69,9.5,0.2,0
2016/4/28,10:22:45,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:46,23.7,25.3,7.68,9.3,0.2,0
2016/4/28,10:22:47,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:48,23.6,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:49,23.6,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:50,23.6,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:51,23.5,25.28,7.69,9.5,0.2,0
2016/4/28,10:22:52,23.5,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:53,23.6,25.3,7.69,9.4,0.2,0
2016/4/28,10:22:54,23.7,25.3,7.68,9.3,0.2,0
2016/4/28,10:22:55,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:22:56,23.7,25.24,7.68,9.4,0.2,0
2016/4/28,10:22:57,23.6,25.24,7.69,9.5,0.2,0
2016/4/28,10:22:58,23.5,25.24,7.69,9.4,0.2,0
2016/4/28,10:22:59,23.5,25.26,7.69,9.4,0.2,0
2016/4/28,10:23:00,23.6,25.3,7.68,9.5,0.2,0
2016/4/28,10:23:01,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:02,23.7,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:03,23.7,25.28,7.69,9.3,0.2,0
2016/4/28,10:23:04,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:05,23.6,25.24,7.68,9.5,0.2,0
2016/4/28,10:23:06,23.5,25.28,7.69,9.5,0.2,0
2016/4/28,10:23:07,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:08,23.7,25.3,7.69,9.4,0.2,0
2016/4/28,10:23:09,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:10,23.7,25.26,7.68,9.3,0.2,0
2016/4/28,10:23:11,23.7,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:12,23.7,25.26,7.68,9.5,0.2,0
2016/4/28,10:23:13,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:14,23.7,25.3,7.68,9.3,0.2,0.01
2016/4/28,10:23:15,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:16,23.4,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:17,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:18,23.6,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:19,23.5,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:20,23.5,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:21,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:22,23.5,25.26,7.68,9.3,0.2,0
2016/4/28,10:23:23,23.6,25.24,7.68,9.5,0.2,0
2016/4/28,10:23:24,23.6,25.26,7.68,9.5,0.2,0
2016/4/28,10:23:25,23.5,25.32,7.68,9.4,0.2,0
2016/4/28,10:23:26,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:27,23.6,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:28,23.6,25.24,7.68,9.3,0.2,0
2016/4/28,10:23:29,23.7,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:30,23.6,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:31,23.5,25.3,7.68,9.5,0.2,0
2016/4/28,10:23:32,23.5,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:33,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:34,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:35,23.5,25.24,7.68,9.5,0.2,0
2016/4/28,10:23:36,23.5,25.28,7.68,9.4,0.2,0
2016/4/28,10:23:37,23.5,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:38,23.7,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:39,23.7,25.28,7.68,9.3,0.2,0
2016/4/28,10:23:40,23.6,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:41,23.7,25.28,7.68,9.5,0.2,0
2016/4/28,10:23:42,23.6,25.3,7.68,9.4,0.2,0
2016/4/28,10:23:43,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:44,23.7,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:45,23.6,25.24,7.68,9.5,0.2,0
2016/4/28,10:23:46,23.4,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:47,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:48,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:49,23.6,25.3,7.68,9.2,0.2,0
2016/4/28,10:23:50,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:51,23.5,25.26,7.68,9.4,0.2,0
2016/4/28,10:23:52,23.5,25.3,7.68,9.5,0.2,0
2016/4/28,10:23:53,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:54,23.4,25.3,7.68,9.3,0.2,0
2016/4/28,10:23:55,23.4,25.24,7.68,9.3,0.2,0
2016/4/28,10:23:56,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:23:57,23.4,25.28,7.68,9.4,0.2,0
2016/4/28,10:23:58,23.6,25.32,7.68,9.4,0.2,0
2016/4/28,10:23:59,23.6,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:00,23.6,25.28,7.67,9.2,0.2,0
2016/4/28,10:24:01,23.5,25.24,7.68,9.4,0.2,0
2016/4/28,10:24:02,23.5,25.28,7.68,9.5,0.2,0
2016/4/28,10:24:03,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:24:04,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:24:05,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:24:06,23.5,25.24,7.68,9.3,0.2,0
2016/4/28,10:24:07,23.6,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:08,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:24:09,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:24:10,23.6,25.3,7.68,9.3,0.2,0
2016/4/28,10:24:11,23.6,25.26,7.68,9.3,0.2,0
2016/4/28,10:24:12,23.6,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:13,23.6,25.28,7.68,9.5,0.2,0
2016/4/28,10:24:14,23.7,25.3,7.68,9.4,0.2,0
2016/4/28,10:24:15,23.5,25.3,7.68,9.3,0.2,0
2016/4/28,10:24:16,23.5,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:17,23.6,25.26,7.67,9.4,0.2,0
2016/4/28,10:24:18,23.5,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:19,23.5,25.28,7.68,9.5,0.2,0
2016/4/28,10:24:20,23.4,25.32,7.68,9.4,0.2,0
2016/4/28,10:24:21,23.4,25.3,7.68,9.4,0.2,0
2016/4/28,10:24:22,23.4,25.32,7.67,9.2,0.2,0
2016/4/28,10:24:23,23.5,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:24,23.4,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:25,23.4,25.28,7.68,9.4,0.2,0
2016/4/28,10:24:26,23.5,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:27,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:28,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:29,23.5,25.26,7.68,9.3,0.2,0
2016/4/28,10:24:30,23.5,25.26,7.67,9.4,0.2,0
2016/4/28,10:24:31,23.5,25.28,7.67,9.5,0.2,0
2016/4/28,10:24:32,23.5,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:33,23.5,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:34,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:35,23.6,25.26,7.68,9.4,0.2,0
2016/4/28,10:24:36,23.6,25.26,7.67,9.4,0.2,0
2016/4/28,10:24:37,23.4,25.3,7.68,9.5,0.2,0
2016/4/28,10:24:38,23.4,25.32,7.68,9.4,0.2,0
2016/4/28,10:24:39,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:40,23.4,25.3,7.67,9.3,0.2,0
2016/4/28,10:24:41,23.5,25.26,7.67,9.4,0.2,0
2016/4/28,10:24:42,23.4,25.26,7.68,9.5,0.2,0
2016/4/28,10:24:43,23.4,25.3,7.67,9.4,0.2,0
2016/4/28,10:24:44,23.4,25.34,7.67,9.4,0.2,0
2016/4/28,10:24:45,23.3,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:46,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:47,23.6,25.3,7.67,9.3,0.2,0
2016/4/28,10:24:48,23.5,25.26,7.67,9.3,0.2,0
2016/4/28,10:24:49,23.5,25.26,7.67,9.5,0.2,0
2016/4/28,10:24:50,23.4,25.28,7.67,9.5,0.2,0
2016/4/28,10:24:51,23.4,25.3,7.68,9.5,0.2,0
2016/4/28,10:24:52,23.6,25.34,7.67,9.3,0.2,0
2016/4/28,10:24:53,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:54,23.5,25.32,7.68,9.3,0.2,0
2016/4/28,10:24:55,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:24:56,23.5,25.26,7.67,9.3,0.2,0
2016/4/28,10:24:57,23.4,25.26,7.67,9.4,0.2,0
2016/4/28,10:24:58,23.5,25.28,7.67,9.5,0.2,0
2016/4/28,10:24:59,23.5,25.3,7.67,9.5,0.2,0
2016/4/28,10:25:00,23.5,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:01,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:02,23.4,25.34,7.67,9.3,0.2,0
2016/4/28,10:25:03,23.4,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:04,23.4,25.26,7.67,9.4,0.2,0
2016/4/28,10:25:05,23.4,25.26,7.67,9.4,0.2,0
2016/4/28,10:25:06,23.4,25.3,7.67,9.4,0.2,0
2016/4/28,10:25:07,23.6,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:08,23.5,25.32,7.67,9.4,0.2,0
2016/4/28,10:25:09,23.5,25.34,7.67,9.2,0.2,0
2016/4/28,10:25:10,23.5,25.26,7.67,9.3,0.2,0
2016/4/28,10:25:11,23.5,25.26,7.67,9.4,0.2,0
2016/4/28,10:25:12,23.4,25.28,7.67,9.5,0.2,0
2016/4/28,10:25:13,23.5,25.3,7.67,9.4,0.2,0
2016/4/28,10:25:14,23.6,25.34,7.67,9.3,0.2,0
2016/4/28,10:25:15,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:25:16,23.5,25.34,7.67,9.3,0.2,0
2016/4/28,10:25:17,23.4,25.28,7.67,9.2,0.2,0
2016/4/28,10:25:18,23.4,25.26,7.67,9.4,0.2,0
2016/4/28,10:25:19,23.4,25.28,7.67,9.5,0.2,0
2016/4/28,10:25:20,23.4,25.3,7.67,9.5,0.2,0
2016/4/28,10:25:21,23.4,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:22,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:23,23.5,25.34,7.67,9.3,0.2,0
2016/4/28,10:25:24,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:25,23.5,25.26,7.67,9.3,0.2,0
2016/4/28,10:25:26,23.4,25.28,7.67,9.3,0.2,0
2016/4/28,10:25:27,23.5,25.3,7.67,9.5,0.2,0
2016/4/28,10:25:28,23.6,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:29,23.6,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:30,23.6,25.34,7.67,9.2,0.2,0
2016/4/28,10:25:31,23.7,25.28,7.67,9.3,0.2,0
2016/4/28,10:25:32,23.6,25.26,7.67,9.4,0.2,0
2016/4/28,10:25:33,23.5,25.28,7.67,9.5,0.2,0
2016/4/28,10:25:34,23.5,25.32,7.67,9.4,0.2,0
2016/4/28,10:25:35,23.6,25.34,7.66,9.4,0.2,0
2016/4/28,10:25:36,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:37,23.5,25.32,7.66,9.2,0.2,0
2016/4/28,10:25:38,23.6,25.26,7.66,9.3,0.2,0
2016/4/28,10:25:39,23.5,25.28,7.66,9.5,0.2,0
2016/4/28,10:25:40,23.6,25.34,7.66,9.4,0.2,0
2016/4/28,10:25:41,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:42,23.5,25.34,7.66,9.3,0.2,0
2016/4/28,10:25:43,23.4,25.28,7.66,9.3,0.2,0
2016/4/28,10:25:44,23.5,25.28,7.67,9.4,0.2,0
2016/4/28,10:25:45,23.6,25.32,7.67,9.3,0.2,0
2016/4/28,10:25:46,23.6,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:47,23.6,25.34,7.67,9.2,0.2,0
2016/4/28,10:25:48,23.5,25.28,7.66,9.3,0.2,0
2016/4/28,10:25:49,23.4,25.28,7.66,9.4,0.2,0
2016/4/28,10:25:50,23.6,25.3,7.67,9.5,0.2,0
2016/4/28,10:25:51,23.6,25.34,7.67,9.3,0.2,0
2016/4/28,10:25:52,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:25:53,23.5,25.32,7.66,9.3,0.2,0
2016/4/28,10:25:54,23.6,25.28,7.66,9.4,0.2,0
2016/4/28,10:25:55,23.6,25.3,7.66,9.3,0.2,0
2016/4/28,10:25:56,23.7,25.34,7.67,9.4,0.2,0
2016/4/28,10:25:57,23.7,25.32,7.67,9.4,0.2,0
2016/4/28,10:25:58,23.6,25.32,7.67,9.2,0.2,0
2016/4/28,10:25:59,23.6,25.28,7.66,9.4,0.2,0
2016/4/28,10:26:00,23.6,25.3,7.66,9.5,0.2,0
2016/4/28,10:26:01,23.6,25.32,7.67,9.3,0.2,0
2016/4/28,10:26:02,23.5,25.32,7.66,9.3,0.2,0
2016/4/28,10:26:03,23.5,25.32,7.67,9.3,0.2,0
2016/4/28,10:26:04,23.6,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:05,23.6,25.3,7.66,9.4,0.2,0
2016/4/28,10:26:06,23.5,25.34,7.66,9.4,0.2,0
2016/4/28,10:26:07,23.5,25.32,7.66,9.3,0.2,0
2016/4/28,10:26:08,23.6,25.3,7.66,9.2,0.2,0
2016/4/28,10:26:09,23.6,25.28,7.66,9.5,0.2,0
2016/4/28,10:26:10,23.6,25.3,7.66,9.5,0.2,0
2016/4/28,10:26:11,23.6,25.34,7.67,9.3,0.2,0
2016/4/28,10:26:12,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:13,23.5,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:14,23.6,25.28,7.66,9.4,0.2,0
2016/4/28,10:26:15,23.6,25.34,7.66,9.4,0.2,0
2016/4/28,10:26:16,23.7,25.32,7.66,9.4,0.2,0
2016/4/28,10:26:17,23.6,25.3,7.66,9.2,0.2,0
2016/4/28,10:26:18,23.6,25.28,7.66,9.4,0.2,0
2016/4/28,10:26:19,23.7,25.32,7.66,9.5,0.2,0
2016/4/28,10:26:20,23.6,25.32,7.66,9.3,0.2,0
2016/4/28,10:26:21,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:22,23.6,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:23,23.5,25.3,7.66,9.4,0.2,0
2016/4/28,10:26:24,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:25,23.7,25.34,7.66,9.4,0.2,0
2016/4/28,10:26:26,23.6,25.34,7.66,9.2,0.2,0
2016/4/28,10:26:27,23.5,25.28,7.66,9.2,0.2,0
2016/4/28,10:26:28,23.5,25.3,7.66,9.5,0.2,0
2016/4/28,10:26:29,23.6,25.32,7.66,9.4,0.2,0
2016/4/28,10:26:30,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:31,23.7,25.34,7.66,9.2,0.2,0
2016/4/28,10:26:32,23.6,25.32,7.66,9.3,0.2,0
2016/4/28,10:26:33,23.6,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:34,23.6,25.3,7.66,9.4,0.2,0
2016/4/28,10:26:35,23.6,25.32,7.66,9.3,0.2,0
2016/4/28,10:26:36,23.6,25.34,7.66,9.4,0.2,0
2016/4/28,10:26:37,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:38,23.7,25.36,7.66,9.3,0.2,0
2016/4/28,10:26:39,23.7,25.34,7.66,9.2,0.2,0
2016/4/28,10:26:40,23.8,25.28,7.66,9.4,0.2,0
2016/4/28,10:26:41,23.7,25.28,7.66,9.4,0.2,0
2016/4/28,10:26:42,23.7,25.3,7.66,9.3,0.2,0
2016/4/28,10:26:43,23.6,25.32,7.66,9.4,0.2,0
2016/4/28,10:26:44,23.6,25.36,7.66,9.3,0.2,0
2016/4/28,10:26:45,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:46,23.6,25.36,7.66,9.2,0.2,0
2016/4/28,10:26:47,23.6,25.3,7.66,9.2,0.2,0
2016/4/28,10:26:48,23.5,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:49,23.7,25.3,7.66,9.4,0.2,0
2016/4/28,10:26:50,23.7,25.32,7.66,9.4,0.2,0
2016/4/28,10:26:51,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:52,23.8,25.34,7.66,9.2,0.2,0
2016/4/28,10:26:53,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:26:54,23.5,25.36,7.66,9.2,0.2,0
2016/4/28,10:26:55,23.6,25.28,7.66,9.2,0.2,0
2016/4/28,10:26:56,23.7,25.28,7.66,9.3,0.2,0
2016/4/28,10:26:57,23.7,25.3,7.66,9.5,0.2,0
2016/4/28,10:26:58,23.7,25.34,7.66,9.4,0.2,0
2016/4/28,10:26:59,23.6,25.34,7.66,9.2,0.2,0
2016/4/28,10:27:00,23.7,25.34,7.66,9.2,0.2,0
2016/4/28,10:27:01,23.6,25.28,7.66,9.3,0.2,0
2016/4/28,10:27:02,23.6,25.28,7.65,9.3,0.2,0
2016/4/28,10:27:03,23.6,25.32,7.66,9.4,0.2,0
2016/4/28,10:27:04,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:05,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:06,23.6,25.3,7.66,9.2,0.2,0
2016/4/28,10:27:07,23.6,25.28,7.66,9.4,0.2,0
2016/4/28,10:27:08,23.6,25.32,7.66,9.4,0.2,0
2016/4/28,10:27:09,23.6,25.34,7.66,9.4,0.2,0
2016/4/28,10:27:10,23.6,25.34,7.65,9.2,0.2,0
2016/4/28,10:27:11,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:12,23.7,25.28,7.66,9.3,0.2,0
2016/4/28,10:27:13,23.8,25.3,7.66,9.3,0.2,0
2016/4/28,10:27:14,23.6,25.32,7.66,9.3,0.2,0
2016/4/28,10:27:15,23.7,25.34,7.66,9.4,0.2,0
2016/4/28,10:27:16,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:17,23.7,25.34,7.66,9.2,0.2,0
2016/4/28,10:27:18,23.6,25.28,7.66,9.3,0.2,0
2016/4/28,10:27:19,23.6,25.3,7.66,9.4,0.2,0
2016/4/28,10:27:20,23.6,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:21,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:22,23.6,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:23,23.6,25.3,7.66,9.2,0.2,0
2016/4/28,10:27:24,23.6,25.3,7.66,9.4,0.2,0
2016/4/28,10:27:25,23.7,25.32,7.65,9.4,0.2,0
2016/4/28,10:27:26,23.7,25.34,7.65,9.4,0.2,0
2016/4/28,10:27:27,23.7,25.34,7.65,9.2,0.2,0
2016/4/28,10:27:28,23.6,25.3,7.65,9.3,0.2,0
2016/4/28,10:27:29,23.5,25.28,7.65,9.4,0.2,0
2016/4/28,10:27:30,23.6,25.32,7.66,9.4,0.2,0
2016/4/28,10:27:31,23.4,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:32,23.4,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:33,23.6,25.34,7.65,9.2,0.2,0
2016/4/28,10:27:34,23.6,25.28,7.65,9.2,0.2,0
2016/4/28,10:27:35,23.6,25.3,7.65,9.4,0.2,0
2016/4/28,10:27:36,23.7,25.36,7.66,9.4,0.2,0
2016/4/28,10:27:37,23.7,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:38,23.6,25.36,7.65,9.2,0.2,0
2016/4/28,10:27:39,23.7,25.3,7.66,9.3,0.2,0
2016/4/28,10:27:40,23.7,25.3,7.65,9.4,0.2,0
2016/4/28,10:27:41,23.7,25.34,7.66,9.3,0.2,0
2016/4/28,10:27:42,23.8,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:43,23.7,25.36,7.65,9.3,0.2,0
2016/4/28,10:27:44,23.7,25.28,7.65,9.2,0.2,0
2016/4/28,10:27:45,23.6,25.32,7.65,9.5,0.2,0
2016/4/28,10:27:46,23.5,25.32,7.65,9.4,0.2,0
2016/4/28,10:27:47,23.5,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:48,23.7,25.36,7.65,9.2,0.2,0
2016/4/28,10:27:49,23.6,25.3,7.65,9.3,0.2,0
2016/4/28,10:27:50,23.7,25.3,7.65,9.3,0.2,0
2016/4/28,10:27:51,23.7,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:52,23.7,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:53,23.7,25.36,7.65,9.2,0.2,0
2016/4/28,10:27:54,23.6,25.3,7.65,9.3,0.2,0
2016/4/28,10:27:55,23.6,25.32,7.65,9.4,0.2,0
2016/4/28,10:27:56,23.6,25.36,7.65,9.4,0.2,0
2016/4/28,10:27:57,23.6,25.34,7.65,9.3,0.2,0
2016/4/28,10:27:58,23.6,25.34,7.65,9.2,0.2,0
2016/4/28,10:27:59,23.7,25.3,7.65,9.3,0.2,0
2016/4/28,10:28:00,23.5,25.3,7.65,9.4,0.2,0
2016/4/28,10:28:01,23.5,25.34,7.65,9.3,0.2,0
2016/4/28,10:28:02,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:03,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:04,23.7,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:05,23.7,25.32,7.64,9.2,0.2,0
2016/4/28,10:28:06,23.6,25.3,7.65,9.3,0.2,0
2016/4/28,10:28:07,23.7,25.3,7.65,9.4,0.2,0
2016/4/28,10:28:08,23.5,25.3,7.65,9.4,0.2,0
2016/4/28,10:28:09,23.5,25.34,7.65,9.4,0.2,0
2016/4/28,10:28:10,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:11,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:12,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:13,23.7,25.36,7.65,9.2,0.2,0
2016/4/28,10:28:14,23.7,25.32,7.65,9.2,0.2,0
2016/4/28,10:28:15,23.6,25.3,7.65,9.4,0.2,0
2016/4/28,10:28:16,23.7,25.3,7.65,9.4,0.2,0
2016/4/28,10:28:17,23.6,25.32,7.65,9.5,0.2,0
2016/4/28,10:28:18,23.6,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:19,23.8,25.36,7.65,9.2,0.2,0
2016/4/28,10:28:20,23.7,25.36,7.65,9.2,0.2,0
2016/4/28,10:28:21,23.7,25.36,7.65,9.3,0.2,0
2016/4/28,10:28:22,23.5,25.32,7.64,9.2,0.2,0
2016/4/28,10:28:23,23.6,25.3,7.65,9.3,0.2,0
2016/4/28,10:28:24,23.7,25.32,7.64,9.3,0.2,0
